"Sim","Spread_Frac","Pp","Virus_D","Max_Productive","Max_Virions","Max_Semi"
6,0.1,0.575,2.097e+15,5944,782711,5739
6,0.1,1,419.4,626,143401,0
6,0.1,1,838.8,763,179964,0
6,0.1,1,1258.2,855,205753,0
6,0.1,1,1677.6,981,228641,0
6,0.1,1,2097,931,227112,0
6,0.1,1,4194,1266,298488,0
6,0.1,1,8388,1695,379948,0
6,0.1,1,12582,2058,445022,0
6,0.1,1,16776,2388,502068,0
6,0.1,1,20970,2607,546183,0
6,0.1,1,41940,3150,609933,0
6,0.1,1,83880,3998,701559,0
6,0.1,1,125820,4686,748036,0
6,0.1,1,167760,4869,757021,0
6,0.1,1,209700,4981,752424,0
6,0.1,1,419400,5794,787347,0
6,0.1,1,838800,6315,802714,0
6,0.1,1,1258200,6568,810370,0
6,0.1,1,1677600,6709,818256,0
6,0.1,1,2097000,6737,808665,0
6,0.1,1,4194000,6829,808708,0
6,0.1,1,8388000,6765,806800,0
6,0.1,1,12582000,6780,801429,0
6,0.1,1,16776000,6858,814386,0
6,0.1,1,20970000,6806,809950,0
6,0.1,1,2.097e+09,6857,812756,0
6,0.1,1,2.097e+12,6921,821608,0
6,0.1,1,2.097e+15,6863,813706,0
6,0.25,0.575,419.4,179,40275,98
6,0.25,0.575,838.8,216,50061,106
6,0.25,0.575,1258.2,252,57770,122
6,0.25,0.575,1677.6,290,66934,148
6,0.25,0.575,2097,328,74524,177
6,0.25,0.575,4194,552,125981,293
6,0.25,0.575,8388,886,208021,495
6,0.25,0.575,12582,1060,249025,599
6,0.25,0.575,16776,1137,262818,691
6,0.25,0.575,20970,1277,289540,761
6,0.25,0.575,41940,1639,364628,1061
6,0.25,0.575,83880,2260,474182,1467
6,0.25,0.575,125820,2572,528976,1634
6,0.25,0.575,167760,2841,575003,1844
6,0.25,0.575,209700,3110,598397,2079
6,0.25,0.575,419400,3852,679692,2791
6,0.25,0.575,838800,4883,748206,3909
6,0.25,0.575,1258200,5087,747696,4108
6,0.25,0.575,1677600,5432,759308,4572
6,0.25,0.575,2097000,5484,757008,4687
6,0.25,0.575,4194000,5882,770738,5303
6,0.25,0.575,8388000,5950,777854,5412
6,0.25,0.575,12582000,5891,778643,5318
6,0.25,0.575,16776000,5792,773958,5367
6,0.25,0.575,20970000,5845,775820,5363
6,0.25,0.575,2.097e+09,5900,776594,5392
6,0.25,0.575,2.097e+12,5919,775406,5319
6,0.25,0.575,2.097e+15,5864,771957,5345
6,0.25,1,419.4,842,200952,0
6,0.25,1,838.8,934,219831,0
6,0.25,1,1258.2,1008,233890,0
6,0.25,1,1677.6,1068,249445,0
6,0.25,1,2097,1078,250469,0
6,0.25,1,4194,1274,298582,0
6,0.25,1,8388,1739,386123,0
6,0.25,1,12582,2020,444792,0
6,0.25,1,16776,2258,470279,0
6,0.25,1,20970,2549,536928,0
6,0.25,1,41940,3320,620687,0
6,0.25,1,83880,4141,703346,0
6,0.25,1,125820,4467,730460,0
6,0.25,1,167760,4727,747070,0
6,0.25,1,209700,5280,779123,0
6,0.25,1,419400,5832,788934,0
6,0.25,1,838800,6447,797877,0
6,0.25,1,1258200,6679,795586,0
6,0.25,1,1677600,6787,805707,0
6,0.25,1,2097000,6821,811057,0
6,0.25,1,4194000,6886,805300,0
6,0.25,1,8388000,6991,812387,0
6,0.25,1,12582000,6969,813439,0
6,0.25,1,16776000,7020,809083,0
6,0.25,1,20970000,6964,811457,0
6,0.25,1,2.097e+09,6973,814118,0
6,0.25,1,2.097e+12,6929,805008,0
6,0.25,1,2.097e+15,6934,808864,0
6,0.5,0.575,419.4,309,65997,108
6,0.5,0.575,838.8,345,73497,120
6,0.5,0.575,1258.2,359,81609,138
6,0.5,0.575,1677.6,411,91911,138
6,0.5,0.575,2097,408,90088,152
6,0.5,0.575,4194,573,130706,259
6,0.5,0.575,8388,868,193892,416
6,0.5,0.575,12582,991,226411,522
6,0.5,0.575,16776,1073,243937,591
6,0.5,0.575,20970,1245,282792,657
6,0.5,0.575,41940,1552,340154,963
6,0.5,0.575,83880,2164,446217,1315
6,0.5,0.575,125820,2386,487171,1524
6,0.5,0.575,167760,2845,554087,1789
6,0.5,0.575,209700,2959,572152,1882
6,0.5,0.575,419400,3799,662335,2573
6,0.5,0.575,838800,4648,724995,3529
6,0.5,0.575,1258200,4983,748198,3611
6,0.5,0.575,1677600,5074,746271,3827
6,0.5,0.575,2097000,5387,763481,4243
6,0.5,0.575,4194000,5633,759556,4682
6,0.5,0.575,8388000,5738,759580,4779
6,0.5,0.575,12582000,5695,765442,4697
6,0.5,0.575,16776000,5807,764032,4770
6,0.5,0.575,20970000,5751,768111,4782
6,0.5,0.575,2.097e+09,5773,769643,4847
6,0.5,0.575,2.097e+12,5829,763950,4856
6,0.5,0.575,2.097e+15,5692,753408,4849
6,0.5,1,419.4,1119,260109,0
6,0.5,1,838.8,1213,267916,0
6,0.5,1,1258.2,1200,268067,0
6,0.5,1,1677.6,1272,281954,0
6,0.5,1,2097,1227,280897,0
6,0.5,1,4194,1357,313210,0
6,0.5,1,8388,1825,389109,0
6,0.5,1,12582,1970,423117,0
6,0.5,1,16776,2431,496841,0
6,0.5,1,20970,2438,503949,0
6,0.5,1,41940,3101,588832,0
6,0.5,1,83880,3878,685094,0
6,0.5,1,125820,4538,726078,0
6,0.5,1,167760,4559,732715,0
6,0.5,1,209700,4866,749833,0
6,0.5,1,419400,5701,779031,0
6,0.5,1,838800,6347,796749,0
6,0.5,1,1258200,6577,799266,0
6,0.5,1,1677600,6665,799637,0
6,0.5,1,2097000,6766,799364,0
6,0.5,1,4194000,6912,796782,0
6,0.5,1,8388000,6961,798782,0
6,0.5,1,12582000,6892,801935,0
6,0.5,1,16776000,6953,801122,0
6,0.5,1,20970000,7022,804509,0
6,0.5,1,2.097e+09,7011,799871,0
6,0.5,1,2.097e+12,7072,806851,0
6,0.5,1,2.097e+15,7052,805539,0
6,0.75,0.575,419.4,469,103488,138
6,0.75,0.575,838.8,461,105852,135
6,0.75,0.575,1258.2,456,103403,132
6,0.75,0.575,1677.6,531,121842,147
6,0.75,0.575,2097,509,113050,156
6,0.75,0.575,4194,639,141484,194
6,0.75,0.575,8388,781,177865,324
6,0.75,0.575,12582,857,196752,397
6,0.75,0.575,16776,959,218041,487
6,0.75,0.575,20970,990,223048,558
6,0.75,0.575,41940,1401,308430,833
6,0.75,0.575,83880,1793,382746,1126
6,0.75,0.575,125820,2178,449198,1405
6,0.75,0.575,167760,2484,497589,1565
6,0.75,0.575,209700,2563,500490,1656
6,0.75,0.575,419400,3312,615962,2167
6,0.75,0.575,838800,3977,667249,2743
6,0.75,0.575,1258200,4516,707630,3279
6,0.75,0.575,1677600,4648,708901,3568
6,0.75,0.575,2097000,5024,731458,3704
6,0.75,0.575,4194000,5003,719841,3864
6,0.75,0.575,8388000,5312,745165,4006
6,0.75,0.575,12582000,5251,736858,4161
6,0.75,0.575,16776000,5370,752013,4144
6,0.75,0.575,20970000,5325,740005,4078
6,0.75,0.575,2.097e+09,5350,744411,4138
6,0.75,0.575,2.097e+12,5356,748963,4146
6,0.75,0.575,2.097e+15,5370,742214,4132
6,0.75,1,419.4,1364,302048,0
6,0.75,1,838.8,1363,303141,0
6,0.75,1,1258.2,1411,312318,0
6,0.75,1,1677.6,1343,300878,0
6,0.75,1,2097,1398,303786,0
6,0.75,1,4194,1442,324474,0
6,0.75,1,8388,1727,376546,0
6,0.75,1,12582,1982,411611,0
6,0.75,1,16776,2115,448255,0
6,0.75,1,20970,2390,486553,0
6,0.75,1,41940,2866,556723,0
6,0.75,1,83880,3570,645094,0
6,0.75,1,125820,4249,692373,0
6,0.75,1,167760,4333,711300,0
6,0.75,1,209700,4844,737153,0
6,0.75,1,419400,5255,755408,0
6,0.75,1,838800,6152,780481,0
6,0.75,1,1258200,6274,787346,0
6,0.75,1,1677600,6605,788733,0
6,0.75,1,2097000,6505,784389,0
6,0.75,1,4194000,6740,802659,0
6,0.75,1,8388000,6799,796653,0
6,0.75,1,12582000,6740,793093,0
6,0.75,1,16776000,6723,789970,0
6,0.75,1,20970000,6810,795682,0
6,0.75,1,2.097e+09,6775,801149,0
6,0.75,1,2.097e+12,6747,795416,0
6,0.75,1,2.097e+15,6831,793140,0
6,0.9,0.575,419.4,567,129411,151
6,0.9,0.575,838.8,581,129568,144
6,0.9,0.575,1258.2,603,134440,150
6,0.9,0.575,1677.6,578,132947,160
6,0.9,0.575,2097,609,137336,157
6,0.9,0.575,4194,611,139126,174
6,0.9,0.575,8388,704,159671,239
6,0.9,0.575,12582,791,175735,291
6,0.9,0.575,16776,796,182149,394
6,0.9,0.575,20970,896,200769,424
6,0.9,0.575,41940,1184,260674,661
6,0.9,0.575,83880,1386,314700,892
6,0.9,0.575,125820,1703,361789,1104
6,0.9,0.575,167760,1861,395783,1275
6,0.9,0.575,209700,2146,440784,1414
6,0.9,0.575,419400,2794,543493,1876
6,0.9,0.575,838800,3372,606922,2388
6,0.9,0.575,1258200,3804,647068,2720
6,0.9,0.575,1677600,3785,648455,2685
6,0.9,0.575,2097000,4032,666552,2908
6,0.9,0.575,4194000,4266,678221,3114
6,0.9,0.575,8388000,4266,679823,3135
6,0.9,0.575,12582000,4450,693137,3301
6,0.9,0.575,16776000,4466,691927,3225
6,0.9,0.575,20970000,4514,696390,3240
6,0.9,0.575,2.097e+09,4468,692427,3288
6,0.9,0.575,2.097e+12,4427,688986,3264
6,0.9,0.575,2.097e+15,4519,695142,3276
6,0.9,1,419.4,1459,318418,0
6,0.9,1,838.8,1418,315336,0
6,0.9,1,1258.2,1459,324410,0
6,0.9,1,1677.6,1423,312456,0
6,0.9,1,2097,1497,326403,0
6,0.9,1,4194,1454,319344,0
6,0.9,1,8388,1636,358127,0
6,0.9,1,12582,1731,380208,0
6,0.9,1,16776,1993,410849,0
6,0.9,1,20970,2027,424433,0
6,0.9,1,41940,2551,511611,0
6,0.9,1,83880,3131,587123,0
6,0.9,1,125820,3584,644946,0
6,0.9,1,167760,4207,698966,0
6,0.9,1,209700,4291,693696,0
6,0.9,1,419400,5007,749204,0
6,0.9,1,838800,5554,758528,0
6,0.9,1,1258200,5931,766848,0
6,0.9,1,1677600,5974,776391,0
6,0.9,1,2097000,6194,777013,0
6,0.9,1,4194000,6285,774830,0
6,0.9,1,8388000,6410,784472,0
6,0.9,1,12582000,6341,771027,0
6,0.9,1,16776000,6379,783080,0
6,0.9,1,20970000,6496,790527,0
6,0.9,1,2.097e+09,6433,771693,0
6,0.9,1,2.097e+12,6413,775039,0
6,0.9,1,2.097e+15,6485,782999,0
6,1,0.575,419.4,664,144661,173
6,1,0.575,838.8,664,144661,173
6,1,0.575,1258.2,664,144661,173
6,1,0.575,1677.6,664,144661,173
6,1,0.575,2097,664,144661,173
6,1,0.575,4194,664,144661,173
6,1,0.575,8388,664,144661,173
6,1,0.575,12582,664,144661,173
6,1,0.575,16776,664,144661,173
6,1,0.575,20970,664,144661,173
6,1,0.575,41940,664,144661,173
6,1,0.575,83880,664,144661,173
6,1,0.575,125820,664,144661,173
6,1,0.575,167760,664,144661,173
6,1,0.575,209700,664,144661,173
6,1,0.575,419400,664,144661,173
6,1,0.575,838800,664,144661,173
6,1,0.575,1258200,664,144661,173
6,1,0.575,1677600,664,144661,173
6,1,0.575,2097000,664,144661,173
6,1,0.575,4194000,664,144661,173
6,1,0.575,8388000,664,144661,173
6,1,0.575,12582000,664,144661,173
6,1,0.575,16776000,664,144661,173
6,1,0.575,20970000,664,144661,173
6,1,0.575,2.097e+09,664,144661,173
6,1,0.575,2.097e+12,664,144661,173
6,1,0.575,2.097e+15,664,144661,173
6,1,1,419.4,1525,333596,0
6,1,1,838.8,1525,333596,0
6,1,1,1258.2,1525,333596,0
6,1,1,1677.6,1525,333596,0
6,1,1,2097,1525,333596,0
6,1,1,4194,1525,333596,0
6,1,1,8388,1525,333596,0
6,1,1,12582,1525,333596,0
6,1,1,16776,1525,333596,0
6,1,1,20970,1525,333596,0
6,1,1,41940,1525,333596,0
6,1,1,83880,1525,333596,0
6,1,1,125820,1525,333596,0
6,1,1,167760,1525,333596,0
6,1,1,209700,1525,333596,0
6,1,1,419400,1525,333596,0
6,1,1,838800,1525,333596,0
6,1,1,1258200,1525,333596,0
6,1,1,1677600,1525,333596,0
6,1,1,2097000,1525,333596,0
6,1,1,4194000,1525,333596,0
6,1,1,8388000,1525,333596,0
6,1,1,12582000,1525,333596,0
6,1,1,16776000,1525,333596,0
6,1,1,20970000,1525,333596,0
6,1,1,2.097e+09,1525,333596,0
6,1,1,2.097e+12,1525,333596,0
6,1,1,2.097e+15,1525,333596,0
7,0,0.575,419.4,82,17294,62
7,0,0.575,838.8,131,31118,88
7,0,0.575,1258.2,173,39645,123
7,0,0.575,1677.6,216,50159,156
7,0,0.575,2097,268,60260,185
7,0,0.575,4194,484,113787,333
7,0,0.575,8388,927,216493,544
7,0,0.575,12582,1048,250321,668
7,0,0.575,16776,1202,283417,783
7,0,0.575,20970,1308,299839,883
7,0,0.575,41940,1794,390587,1118
7,0,0.575,83880,2358,495814,1559
7,0,0.575,125820,2688,545660,1771
7,0,0.575,167760,2917,575658,2082
7,0,0.575,209700,3165,613347,2295
7,0,0.575,419400,4032,685728,3126
7,0,0.575,838800,4745,732812,4406
7,0,0.575,1258200,5414,769199,5434
7,0,0.575,1677600,5524,761470,5552
7,0,0.575,2097000,5704,780078,5774
7,0,0.575,4194000,5755,773302,5998
7,0,0.575,8388000,5778,781950,6107
7,0,0.575,12582000,5840,789894,6068
7,0,0.575,16776000,5652,766520,6118
7,0,0.575,20970000,5800,790897,5995
7,0,0.575,2.097e+09,5749,773878,5970
7,0,0.575,2.097e+12,5744,783422,6110
7,0,0.575,2.097e+15,5761,786931,5986
7,0,1,419.4,346,80573,0
7,0,1,838.8,546,132280,0
7,0,1,1258.2,712,172479,0
7,0,1,1677.6,859,207141,0
7,0,1,2097,1026,238618,0
7,0,1,4194,1342,305334,0
7,0,1,8388,1709,383891,0
7,0,1,12582,2152,461439,0
7,0,1,16776,2347,494640,0
7,0,1,20970,2462,520989,0
7,0,1,41940,3141,605055,0
7,0,1,83880,4129,706337,0
7,0,1,125820,4518,739367,0
7,0,1,167760,4752,757730,0
7,0,1,209700,5098,770823,0
7,0,1,419400,5681,782456,0
7,0,1,838800,6335,804515,0
7,0,1,1258200,6480,805524,0
7,0,1,1677600,6628,801946,0
7,0,1,2097000,6585,797378,0
7,0,1,4194000,6644,802615,0
7,0,1,8388000,6711,816791,0
7,0,1,12582000,6612,800218,0
7,0,1,16776000,6705,818105,0
7,0,1,20970000,6589,802735,0
7,0,1,2.097e+09,6680,812519,0
7,0,1,2.097e+12,6644,810592,0
7,0,1,2.097e+15,6710,808785,0
7,0.1,0.575,419.4,128,28206,78
7,0.1,0.575,838.8,163,35676,92
7,0.1,0.575,1258.2,197,45824,123
7,0.1,0.575,1677.6,267,60525,145
7,0.1,0.575,2097,284,64188,176
7,0.1,0.575,4194,507,117177,301
7,0.1,0.575,8388,867,206779,544
7,0.1,0.575,12582,1001,236423,618
7,0.1,0.575,16776,1182,276283,720
7,0.1,0.575,20970,1246,290607,781
7,0.1,0.575,41940,1736,387011,1098
7,0.1,0.575,83880,2253,476233,1425
7,0.1,0.575,125820,2557,528514,1818
7,0.1,0.575,167760,3001,582011,2034
7,0.1,0.575,209700,3169,618878,2206
7,0.1,0.575,419400,3952,689424,2913
7,0.1,0.575,838800,5097,752966,4489
7,0.1,0.575,1258200,5323,762484,4765
7,0.1,0.575,1677600,5637,775198,5415
7,0.1,0.575,2097000,5797,771233,5618
7,0.1,0.575,4194000,5837,779273,5790
7,0.1,0.575,8388000,5931,781288,5714
7,0.1,0.575,12582000,5860,775774,5790
7,0.1,0.575,16776000,5918,787187,5713
7,0.1,0.575,20970000,5899,782076,5769
7,0.1,0.575,2.097e+09,5807,773441,5765
7,0.1,0.575,2.097e+12,5851,773905,5746
7,0.1,0.575,2.097e+15,5877,774453,5772
7,0.1,1,419.4,570,134946,0
7,0.1,1,838.8,754,179627,0
7,0.1,1,1258.2,857,205825,0
7,0.1,1,1677.6,932,226858,0
7,0.1,1,2097,1015,242365,0
7,0.1,1,4194,1280,298302,0
7,0.1,1,8388,1763,391511,0
7,0.1,1,12582,2158,459590,0
7,0.1,1,16776,2327,489712,0
7,0.1,1,20970,2627,538369,0
7,0.1,1,41940,3292,631971,0
7,0.1,1,83880,4125,704609,0
7,0.1,1,125820,4651,749780,0
7,0.1,1,167760,4794,742791,0
7,0.1,1,209700,5195,774464,0
7,0.1,1,419400,5683,791392,0
7,0.1,1,838800,6364,803789,0
7,0.1,1,1258200,6504,796737,0
7,0.1,1,1677600,6711,806100,0
7,0.1,1,2097000,6608,801826,0
7,0.1,1,4194000,6798,809218,0
7,0.1,1,8388000,6759,804094,0
7,0.1,1,12582000,6855,810928,0
7,0.1,1,16776000,6847,814337,0
7,0.1,1,20970000,6864,820541,0
7,0.1,1,2.097e+09,6897,805443,0
7,0.1,1,2.097e+12,6775,804350,0
7,0.1,1,2.097e+15,6864,821461,0
7,0.25,0.575,419.4,198,43260,98
7,0.25,0.575,838.8,220,51678,102
7,0.25,0.575,1258.2,267,58945,127
7,0.25,0.575,1677.6,279,66892,148
7,0.25,0.575,2097,330,73246,163
7,0.25,0.575,4194,521,118706,299
7,0.25,0.575,8388,842,197013,498
7,0.25,0.575,12582,1035,242027,602
7,0.25,0.575,16776,1129,259900,687
7,0.25,0.575,20970,1316,294867,802
7,0.25,0.575,41940,1644,366024,1062
7,0.25,0.575,83880,2275,468854,1422
7,0.25,0.575,125820,2596,527819,1631
7,0.25,0.575,167760,2942,575164,1926
7,0.25,0.575,209700,3703,652019,2472
7,0.25,0.575,419400,3906,681793,2721
7,0.25,0.575,838800,4645,728347,3488
7,0.25,0.575,1258200,5098,746435,4072
7,0.25,0.575,1677600,5533,767666,4636
7,0.25,0.575,2097000,5590,771495,4724
7,0.25,0.575,4194000,5862,778615,5280
7,0.25,0.575,8388000,5972,788153,5452
7,0.25,0.575,12582000,5894,773727,5331
7,0.25,0.575,16776000,5945,773994,5434
7,0.25,0.575,20970000,5891,768689,5366
7,0.25,0.575,2.097e+09,5919,782020,5315
7,0.25,0.575,2.097e+12,6021,790006,5325
7,0.25,0.575,2.097e+15,5943,782434,5467
7,0.25,1,419.4,918,213641,0
7,0.25,1,838.8,900,216042,0
7,0.25,1,1258.2,1013,237399,0
7,0.25,1,1677.6,1053,246717,0
7,0.25,1,2097,1060,246820,0
7,0.25,1,4194,1340,300577,0
7,0.25,1,8388,1799,398134,0
7,0.25,1,12582,2043,446742,0
7,0.25,1,16776,2325,486156,0
7,0.25,1,20970,2460,517266,0
7,0.25,1,41940,3275,621031,0
7,0.25,1,83880,3918,691246,0
7,0.25,1,125820,4508,731231,0
7,0.25,1,167760,4941,756317,0
7,0.25,1,209700,5037,756612,0
7,0.25,1,419400,5822,788339,0
7,0.25,1,838800,6547,807074,0
7,0.25,1,1258200,6691,813168,0
7,0.25,1,1677600,6809,805042,0
7,0.25,1,2097000,6764,800426,0
7,0.25,1,4194000,6951,815053,0
7,0.25,1,8388000,6956,807213,0
7,0.25,1,12582000,6987,810634,0
7,0.25,1,16776000,6866,801356,0
7,0.25,1,20970000,7007,809097,0
7,0.25,1,2.097e+09,6914,806896,0
7,0.25,1,2.097e+12,6992,815726,0
7,0.25,1,2.097e+15,6972,812825,0
7,0.5,0.575,419.4,334,75023,114
7,0.5,0.575,838.8,353,79688,122
7,0.5,0.575,1258.2,359,80307,127
7,0.5,0.575,1677.6,368,84549,147
7,0.5,0.575,2097,423,96045,163
7,0.5,0.575,4194,524,121251,263
7,0.5,0.575,8388,812,189393,409
7,0.5,0.575,12582,997,225075,528
7,0.5,0.575,16776,1088,246347,606
7,0.5,0.575,20970,1215,273120,676
7,0.5,0.575,41940,1527,342145,946
7,0.5,0.575,83880,2076,442944,1279
7,0.5,0.575,125820,2422,492855,1564
7,0.5,0.575,167760,2616,530134,1686
7,0.5,0.575,209700,2865,568912,1796
7,0.5,0.575,419400,3686,654784,2591
7,0.5,0.575,838800,4680,726928,3504
7,0.5,0.575,1258200,5142,757435,3926
7,0.5,0.575,1677600,5430,761274,4202
7,0.5,0.575,2097000,5391,752821,4205
7,0.5,0.575,4194000,5646,753373,4725
7,0.5,0.575,8388000,5708,767421,4841
7,0.5,0.575,12582000,5767,766112,4734
7,0.5,0.575,16776000,5825,772120,4839
7,0.5,0.575,20970000,5704,761062,4735
7,0.5,0.575,2.097e+09,5808,766771,4843
7,0.5,0.575,2.097e+12,5753,763277,4784
7,0.5,0.575,2.097e+15,5750,764946,4791
7,0.5,1,419.4,1152,261455,0
7,0.5,1,838.8,1191,270920,0
7,0.5,1,1258.2,1191,275068,0
7,0.5,1,1677.6,1191,274390,0
7,0.5,1,2097,1238,281550,0
7,0.5,1,4194,1399,313293,0
7,0.5,1,8388,1784,393479,0
7,0.5,1,12582,1980,427270,0
7,0.5,1,16776,2237,463229,0
7,0.5,1,20970,2590,524737,0
7,0.5,1,41940,3244,609925,0
7,0.5,1,83880,4179,710129,0
7,0.5,1,125820,4559,728408,0
7,0.5,1,167760,4829,735132,0
7,0.5,1,209700,4869,739281,0
7,0.5,1,419400,6031,785853,0
7,0.5,1,838800,6273,797028,0
7,0.5,1,1258200,6556,789902,0
7,0.5,1,1677600,6668,788287,0
7,0.5,1,2097000,6671,794980,0
7,0.5,1,4194000,6925,803527,0
7,0.5,1,8388000,6901,793863,0
7,0.5,1,12582000,6950,793815,0
7,0.5,1,16776000,7076,807155,0
7,0.5,1,20970000,6953,792974,0
7,0.5,1,2.097e+09,6972,795272,0
7,0.5,1,2.097e+12,7059,805961,0
7,0.5,1,2.097e+15,7022,810549,0
7,0.75,0.575,419.4,508,113958,148
7,0.75,0.575,838.8,496,112069,144
7,0.75,0.575,1258.2,473,107957,157
7,0.75,0.575,1677.6,534,119809,147
7,0.75,0.575,2097,560,124310,153
7,0.75,0.575,4194,594,135752,202
7,0.75,0.575,8388,741,170587,313
7,0.75,0.575,12582,954,212008,413
7,0.75,0.575,16776,918,209011,484
7,0.75,0.575,20970,1050,242273,566
7,0.75,0.575,41940,1357,299834,804
7,0.75,0.575,83880,1851,392412,1128
7,0.75,0.575,125820,2137,445256,1313
7,0.75,0.575,167760,2349,477714,1569
7,0.75,0.575,209700,2548,503254,1661
7,0.75,0.575,419400,3168,598135,2089
7,0.75,0.575,838800,4073,677168,2881
7,0.75,0.575,1258200,4384,699858,3045
7,0.75,0.575,1677600,4582,707709,3380
7,0.75,0.575,2097000,4865,726361,3552
7,0.75,0.575,4194000,5153,736820,3844
7,0.75,0.575,8388000,5246,731012,4160
7,0.75,0.575,12582000,5187,730260,4079
7,0.75,0.575,16776000,5207,729779,4044
7,0.75,0.575,20970000,5297,743984,4138
7,0.75,0.575,2.097e+09,5266,739397,4054
7,0.75,0.575,2.097e+12,5410,748808,4175
7,0.75,0.575,2.097e+15,5399,750768,4160
7,0.75,1,419.4,1275,286157,0
7,0.75,1,838.8,1390,303709,0
7,0.75,1,1258.2,1341,301785,0
7,0.75,1,1677.6,1390,305111,0
7,0.75,1,2097,1362,302148,0
7,0.75,1,4194,1520,333238,0
7,0.75,1,8388,1682,364916,0
7,0.75,1,12582,1938,404957,0
7,0.75,1,16776,2050,432506,0
7,0.75,1,20970,2249,474347,0
7,0.75,1,41940,3021,570534,0
7,0.75,1,83880,3723,657073,0
7,0.75,1,125820,4193,694933,0
7,0.75,1,167760,5041,749085,0
7,0.75,1,209700,4777,730295,0
7,0.75,1,419400,5453,757075,0
7,0.75,1,838800,6226,777312,0
7,0.75,1,1258200,6362,779533,0
7,0.75,1,1677600,6357,789944,0
7,0.75,1,2097000,6562,782305,0
7,0.75,1,4194000,6811,797139,0
7,0.75,1,8388000,6767,789168,0
7,0.75,1,12582000,6892,795489,0
7,0.75,1,16776000,6793,793571,0
7,0.75,1,20970000,6881,793234,0
7,0.75,1,2.097e+09,6926,796733,0
7,0.75,1,2.097e+12,6800,793684,0
7,0.75,1,2.097e+15,6740,779893,0
7,0.9,0.575,419.4,554,127792,145
7,0.9,0.575,838.8,594,132660,149
7,0.9,0.575,1258.2,611,136299,157
7,0.9,0.575,1677.6,602,133227,156
7,0.9,0.575,2097,578,129740,155
7,0.9,0.575,4194,638,143759,176
7,0.9,0.575,8388,682,154284,257
7,0.9,0.575,12582,768,177178,295
7,0.9,0.575,16776,826,188388,376
7,0.9,0.575,20970,915,205439,456
7,0.9,0.575,41940,1130,253380,663
7,0.9,0.575,83880,1589,338524,979
7,0.9,0.575,125820,1735,367668,1225
7,0.9,0.575,167760,1888,398910,1294
7,0.9,0.575,209700,1986,424391,1403
7,0.9,0.575,419400,2795,549450,1890
7,0.9,0.575,838800,3739,641331,2654
7,0.9,0.575,1258200,3619,635664,2651
7,0.9,0.575,1677600,3768,652373,2794
7,0.9,0.575,2097000,4089,668313,2993
7,0.9,0.575,4194000,4424,696839,3067
7,0.9,0.575,8388000,4414,690711,3144
7,0.9,0.575,12582000,4524,702674,3349
7,0.9,0.575,16776000,4417,687635,3149
7,0.9,0.575,20970000,4402,684420,3213
7,0.9,0.575,2.097e+09,4512,693324,3369
7,0.9,0.575,2.097e+12,4595,698242,3270
7,0.9,0.575,2.097e+15,4529,695659,3255
7,0.9,1,419.4,1466,324750,0
7,0.9,1,838.8,1417,314090,0
7,0.9,1,1258.2,1527,331313,0
7,0.9,1,1677.6,1479,325232,0
7,0.9,1,2097,1424,316357,0
7,0.9,1,4194,1600,344853,0
7,0.9,1,8388,1550,340924,0
7,0.9,1,12582,1773,371808,0
7,0.9,1,16776,1795,389945,0
7,0.9,1,20970,1994,421340,0
7,0.9,1,41940,2591,531952,0
7,0.9,1,83880,3333,611351,0
7,0.9,1,125820,3815,664730,0
7,0.9,1,167760,4314,697410,0
7,0.9,1,209700,4553,716780,0
7,0.9,1,419400,4828,734772,0
7,0.9,1,838800,5587,758290,0
7,0.9,1,1258200,5889,776958,0
7,0.9,1,1677600,6122,780736,0
7,0.9,1,2097000,6112,768644,0
7,0.9,1,4194000,6345,780943,0
7,0.9,1,8388000,6516,790834,0
7,0.9,1,12582000,6347,781942,0
7,0.9,1,16776000,6416,780903,0
7,0.9,1,20970000,6453,785966,0
7,0.9,1,2.097e+09,6508,779609,0
7,0.9,1,2.097e+12,6460,778827,0
7,0.9,1,2.097e+15,6605,780247,0
7,1,0.575,419.4,658,143731,159
7,1,0.575,838.8,658,143731,159
7,1,0.575,1258.2,658,143731,159
7,1,0.575,1677.6,658,143731,159
7,1,0.575,2097,658,143731,159
7,1,0.575,4194,658,143731,159
7,1,0.575,8388,658,143731,159
7,1,0.575,12582,658,143731,159
7,1,0.575,16776,658,143731,159
7,1,0.575,20970,658,143731,159
7,1,0.575,41940,658,143731,159
7,1,0.575,83880,658,143731,159
7,1,0.575,125820,658,143731,159
7,1,0.575,167760,658,143731,159
7,1,0.575,209700,658,143731,159
7,1,0.575,419400,658,143731,159
7,1,0.575,838800,658,143731,159
7,1,0.575,1258200,658,143731,159
7,1,0.575,1677600,658,143731,159
7,1,0.575,2097000,658,143731,159
7,1,0.575,4194000,658,143731,159
7,1,0.575,8388000,658,143731,159
7,1,0.575,12582000,658,143731,159
7,1,0.575,16776000,658,143731,159
7,1,0.575,20970000,658,143731,159
7,1,0.575,2.097e+09,658,143731,159
7,1,0.575,2.097e+12,658,143731,159
7,1,0.575,2.097e+15,658,143731,159
7,1,1,419.4,1527,330316,0
7,1,1,838.8,1527,330316,0
7,1,1,1258.2,1527,330316,0
7,1,1,1677.6,1527,330316,0
7,1,1,2097,1527,330316,0
7,1,1,4194,1527,330316,0
7,1,1,8388,1527,330316,0
